group_id	TEST_NAME	UNIT	n	p_missing	deciles	LongName	prefix_meaning	suffix_meaning	group_path
134	p-gluk60		43	13.95			Plasma		2.1.2.2.2.2.2.2.2
134	p-gluk:	mmol/l	627	0	[5.38, 5.95, 6.32, 6.71, 7.14, 7.74, 8.48, 9.65, 11.86]		Plasma		2.1.2.2.2.2.2.2.2
134	p-glukhoi	mmol/l	279	0	[5.09, 5.62, 6.12, 6.91, 7.86, 9, 10.74, 12.62, 15.73]		Plasma		2.1.2.2.2.2.2.2.2
134	p-glukhoi		384	1.04	[5.07, 5.56, 5.98, 6.3, 6.75, 7.43, 8.37, 10.25, 13.34]		Plasma		2.1.2.2.2.2.2.2.2
134	p-glukp	mmol/l	175	0	[4.6, 4.9, 5.2, 5.48, 5.89, 6.42, 6.85, 7.68, 12.54]		Plasma		2.1.2.2.2.2.2.2.2
134	p-glukpik	mmol/l	200	0	[5.03, 5.22, 5.4, 5.64, 5.8, 6.07, 6.2, 6.5, 7.57]		Plasma		2.1.2.2.2.2.2.2.2
134	p-glukpik		21	9.52			Plasma		2.1.2.2.2.2.2.2.2
134	p-glukpoc	mmol/l	2519	0	[6, 6.71, 7.3, 7.85, 8.43, 9.16, 10.16, 11.22, 13.01]		Plasma		2.1.2.2.2.2.2.2.2
134	p-glukr0h	mmol/l	535	0	[4.51, 4.7, 4.86, 5, 5.1, 5.27, 5.45, 5.71, 6.24]		Plasma		2.1.2.2.2.2.2.2.2
134	p-glukr0h		5	100			Plasma		2.1.2.2.2.2.2.2.2
134	p-glukr1h	mmol/l	466	0	[5.52, 6.15, 6.66, 7.07, 7.5, 7.91, 8.51, 9.1, 9.85]		Plasma		2.1.2.2.2.2.2.2.2
134	p-glukr1h		8	100			Plasma		2.1.2.2.2.2.2.2.2
134	p-glukr2h	mmol/l	1604	0	[4.57, 5.2, 5.69, 6.17, 6.63, 7.2, 7.89, 8.98, 10.56]		Plasma		2.1.2.2.2.2.2.2.2
134	p-glukr2h		58	22.41			Plasma		2.1.2.2.2.2.2.2.2
134	pt-gluk,0		130	100			Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-0	mmol/l	272	0	[4.3, 4.59, 4.8, 4.97, 5.22, 5.5, 5.76, 6.2, 6.54]		Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-0		151	1.99	[4.5, 4.7, 4.8, 4.86, 5, 5.11, 5.33, 5.5, 5.76]		Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-0h	mmol/l	951	0	[4.4, 4.6, 4.76, 4.9, 5.02, 5.24, 5.49, 5.85, 6.45]		Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-0h		138	2.9	[5, 5.15, 5.34, 5.6, 5.71, 5.9, 6.07, 6.45, 6.8]		Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-1h	mmol/l	771	0	[5.24, 5.87, 6.41, 6.93, 7.44, 8.02, 8.57, 9.24, 10.39]		Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-1h		6	100			Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-2h	mmol/l	1501	0	[4.47, 4.99, 5.43, 5.84, 6.27, 6.72, 7.36, 8.19, 9.77]		Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-2h		154	11.04	[4.1, 4.9, 5.23, 5.67, 6.15, 6.56, 7.31, 7.66, 9.5]		Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-30		131	3.05	[6.9, 7.5, 7.72, 8.05, 8.75, 9.15, 9.95, 10.82, 12.3]		Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r		14723	100			Patient	Exercise / functional test	2.1.2.2.2.2.2.2.2
134	pt-gluk-r1	form	75	0		Pt-Glukoosi-koe, oraalinen, lyhyt	Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r1	mmol/l	369	0	[4.81, 5.15, 5.44, 5.74, 6, 6.38, 6.75, 7.56, 11.02]	Pt-Glukoosi-koe, oraalinen, lyhyt	Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r1		71876	99.94		Pt-Glukoosi-koe, oraalinen, lyhyt	Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r2	mmol/l	21	0		Pt-Glukoosi-koe, oraalinen, pitkä	Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r2		287	99.65		Pt-Glukoosi-koe, oraalinen, pitkä	Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r2,tk		289	100			Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r4		143	100		Pt-Glukoosi-koe, hypoglykemia	Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r5		108	100		Pt-Glukoosi-koe, kasvuhormoni	Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r6	mmol/l	370	0	[4.69, 4.9, 5.1, 5.35, 5.67, 6.27, 6.91, 7.61, 8.75]	Pt-Glukoosi-koe, oraalinen, raskaudenaikainen	Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r6		23123	99.97		Pt-Glukoosi-koe, oraalinen, raskaudenaikainen	Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-r8		231	100			Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-rg		118	100			Patient		2.1.2.2.2.2.2.2.2
134	pt-gluk-sd		824	100			Patient		2.1.2.2.2.2.2.2.2
134	pt-glukoos		257	100			Patient		2.1.2.2.2.2.2.2.2
134	pt-glukr-0	mmol/l	300	0	[5.38, 5.6, 5.81, 5.97, 6.13, 6.29, 6.48, 6.66, 7.17]		Patient		2.1.2.2.2.2.2.2.2
134	pt-glukr1p		902	100			Patient		2.1.2.2.2.2.2.2.2
134	pt-glukr1v		1247	100			Patient		2.1.2.2.2.2.2.2.2
134	pt-glukr2h		5360	99.96			Patient		2.1.2.2.2.2.2.2.2
134	pt-glur3-g		118	100			Patient		2.1.2.2.2.2.2.2.2
134	pt-glur3-i		118	100			Patient		2.1.2.2.2.2.2.2.2
134	u-gluk-0		9320	55.27	[0, 0, 0, 0, 0, 0, 0, 0, 0]		Urine		2.1.2.2.2.2.2.2.2
134	u-gluk-de		152	0	[1045.65, 1077.93, 1108.53, 1124.55, 1153.19, 1184.34, 1206.7, 1244.87, 1471]		Urine		2.1.2.2.2.2.2.2.2
134	u-gluk-hy		2667	100			Urine		2.1.2.2.2.2.2.2.2
134	u-gluk-o	A	7	0		U -Glukoosi (kval)	Urine	Qualitative test (also semi-quantitative)	2.1.2.2.2.2.2.2.2
134	u-gluk-o	estimate	176312	1.28	[0, 0, 0, 0, 0, 0, 0, 0, 0]	U -Glukoosi (kval)	Urine	Qualitative test (also semi-quantitative)	2.1.2.2.2.2.2.2.2
134	u-gluk-o	form	842	0	[0, 0, 0, 0, 0, 0, 0, 0, 0]	U -Glukoosi (kval)	Urine	Qualitative test (also semi-quantitative)	2.1.2.2.2.2.2.2.2
134	u-gluk-o		658060	100	[0, 0, 0, 0, 0, 0, 0, 0, 0]	U -Glukoosi (kval)	Urine	Qualitative test (also semi-quantitative)	2.1.2.2.2.2.2.2.2
134	u-gluk-o.		24482	99.96			Urine		2.1.2.2.2.2.2.2.2
134	u-gluk-ov		816	100			Urine		2.1.2.2.2.2.2.2.2
134	u-gluk-pi		422	100			Urine		2.1.2.2.2.2.2.2.2
134	vp-gluk-0h	mmol/l	715	0	[4.68, 4.92, 5.23, 5.58, 5.91, 6.14, 6.42, 6.75, 7.18]				2.1.2.2.2.2.2.2.2
134	vp-gluk-0h		439	12.98	[4.64, 4.9, 5.14, 5.59, 5.95, 6.26, 6.55, 6.89, 7.22]				2.1.2.2.2.2.2.2.2
134	vp-gluk-1h	mmol/l	247	0	[5.1, 5.77, 6.26, 6.6, 7.05, 7.63, 8.05, 8.61, 9.91]				2.1.2.2.2.2.2.2.2
134	vp-gluk-1h		144	9.03	[5.81, 6.26, 6.71, 7.08, 7.37, 7.81, 8.14, 8.78, 9.45]				2.1.2.2.2.2.2.2.2
134	vp-gluk-2h	mmol/l	712	0	[4.98, 5.56, 6.04, 6.64, 7.19, 7.98, 8.76, 10.19, 12.52]				2.1.2.2.2.2.2.2.2
134	vp-gluk-2h		431	15.08	[5.2, 5.71, 6.34, 6.98, 7.58, 8.22, 9.44, 11.31, 12.89]				2.1.2.2.2.2.2.2.2
135	u-huum-10		109	100			Urine		2.2.1.1.1
135	u-huum-10,amp		413	100			Urine		2.2.1.1.1
135	u-huum-10,bup		411	100			Urine		2.2.1.1.1
135	u-huum-10,bzd		409	100			Urine		2.2.1.1.1
135	u-huum-10,coc		409	100			Urine		2.2.1.1.1
135	u-huum-10,lämpötila		141	7.8			Urine		2.2.1.1.1
135	u-huum-10,mdma		407	100			Urine		2.2.1.1.1
135	u-huum-10,met		405	100			Urine		2.2.1.1.1
135	u-huum-10,mtd		404	100			Urine		2.2.1.1.1
135	u-huum-10,ominaispaino		392	21.68			Urine		2.2.1.1.1
135	u-huum-10,opi		399	100			Urine		2.2.1.1.1
135	u-huum-10,ph		394	2.54			Urine		2.2.1.1.1
135	u-huum-10,thc		397	100			Urine		2.2.1.1.1
135	u-huum-10,tml		395	100			Urine		2.2.1.1.1
135	u-huum-7,amp		325	100			Urine		2.2.1.1.1
135	u-huum-7,bup		325	100			Urine		2.2.1.1.1
135	u-huum-7,bzd		325	100			Urine		2.2.1.1.1
135	u-huum-7,coc		325	100			Urine		2.2.1.1.1
135	u-huum-7,met		325	100			Urine		2.2.1.1.1
135	u-huum-7,ominaispaino		325	20			Urine		2.2.1.1.1
135	u-huum-7,opi		325	100			Urine		2.2.1.1.1
135	u-huum-7,ph		325	0.31			Urine		2.2.1.1.1
135	u-huum-7,thc		325	100			Urine		2.2.1.1.1
135	u-huum-ct		1643	100			Urine	Confirmation, confirmatory test	2.2.1.1.1
135	u-huum-o		36546	100		U -Huumeseulonta (kval)	Urine	Qualitative test (also semi-quantitative)	2.2.1.1.1
135	u-huum-op		163	100			Urine		2.2.1.1.1
135	u-huum-ps		160	100			Urine	Basic screening	2.2.1.1.1
135	u-huum-su		1133	100			Urine		2.2.1.1.1
135	u-huum-vt		207	100			Urine		2.2.1.1.1
135	u-huum4a		118	100			Urine		2.2.1.1.1
135	u-huum5b		128	100			Urine		2.2.1.1.1
135	u-huum6a		241	100			Urine		2.2.1.1.1
135	u-huume-5b		169	100			Urine		2.2.1.1.1
135	u-huume-6a		115	100			Urine		2.2.1.1.1
135	u-huume-o		425	100			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.1
135	u-huuml-o	form	6	100		U -Huume- ja lääkeaineseulonta (kval)	Urine	Qualitative test (also semi-quantitative)	2.2.1.1.1
135	u-huuml-o		1648	100		U -Huume- ja lääkeaineseulonta (kval)	Urine	Qualitative test (also semi-quantitative)	2.2.1.1.1
135	u-huumlct	form	9	100		U -Huume- ja lääkeainetutkimus, laaja, varmistus	Urine		2.2.1.1.1
135	u-huumlct		16104	100		U -Huume- ja lääkeainetutkimus, laaja, varmistus	Urine		2.2.1.1.1
135	u-huumoct		1367	100			Urine		2.2.1.1.1
135	u-huumpika		805	100			Urine		2.2.1.1.1
135	u-huumtof		2536	100			Urine		2.2.1.1.1
135	u-huupika		137	100			Urine		2.2.1.1.1
135	u-tutk-1,bld		1267	100			Urine		2.2.1.1.1
135	u-tutk-1,eryt		1022	100			Urine		2.2.1.1.1
135	u-tutk-1,eryt-0		256	100			Urine		2.2.1.1.1
135	u-tutk-1,gluk		2300	100			Urine		2.2.1.1.1
135	u-tutk-1,gluk-0		256	100			Urine		2.2.1.1.1
135	u-tutk-1,keto		2288	100			Urine		2.2.1.1.1
135	u-tutk-1,keto-0		256	100			Urine		2.2.1.1.1
135	u-tutk-1,leuk		2279	100			Urine		2.2.1.1.1
135	u-tutk-1,leuk-0		253	100			Urine		2.2.1.1.1
135	u-tutk-1,nitr		2277	100			Urine		2.2.1.1.1
135	u-tutk-1,nitr-0		253	100			Urine		2.2.1.1.1
135	u-tutk-1,ph		2547	1.41	[5.47, 5.5, 5.6, 6, 6, 6.28, 6.5, 7, 7]		Urine		2.2.1.1.1
135	u-tutk-1,prot		2288	100			Urine		2.2.1.1.1
135	u-tutk-1,prot-0		254	100			Urine		2.2.1.1.1
135	u-tutk-1,sg		1259	21.84	[1.01, 1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02, 1.02]		Urine		2.2.1.1.1
135	u-tutk-1,u-gluk		194	100			Urine		2.2.1.1.1
135	u-tutk-1,u-keto		194	100			Urine		2.2.1.1.1
135	u-tutk-1,u-leuk		193	100			Urine		2.2.1.1.1
135	u-tutk-1,u-nitr		194	100			Urine		2.2.1.1.1
135	u-tutk-1,u-omp		194	11.34	[1.01, 1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02, 1.02]		Urine		2.2.1.1.1
135	u-tutk-1,u-ph		194	1.03	[5.5, 6, 6.5, 7, 7, 7, 7, 7.5, 7.61]		Urine		2.2.1.1.1
135	u-tutk-1,u-prot		194	100			Urine		2.2.1.1.1
135	u-tutk-1,u-veri		194	100			Urine		2.2.1.1.1
135	u-tutk-1-,blo		1706	100			Urine		2.2.1.1.1
135	u-tutk-1-,glu		1744	100			Urine		2.2.1.1.1
135	u-tutk-1-,ket		1715	99.83			Urine		2.2.1.1.1
135	u-tutk-1-,leu		1703	100			Urine		2.2.1.1.1
135	u-tutk-1-,nit		1707	100			Urine		2.2.1.1.1
135	u-tutk-1-,ph		1706	2.05	[5.5, 5.5, 6, 6, 6, 6, 6.5, 6.88, 7]		Urine		2.2.1.1.1
135	u-tutk-1-,pro		1708	99.94			Urine		2.2.1.1.1
135	u-tutk-1-,sg		1709	20.89	[1.01, 1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02, 1.02]		Urine		2.2.1.1.1
135	u-tutk-1-oma		119	100			Urine		2.2.1.1.1
135	u-tutk-1-oma,blo		2486	100			Urine		2.2.1.1.1
135	u-tutk-1-oma,glu		2535	100			Urine		2.2.1.1.1
135	u-tutk-1-oma,ket		2546	100			Urine		2.2.1.1.1
135	u-tutk-1-oma,leu		2472	100			Urine		2.2.1.1.1
135	u-tutk-1-oma,nit		2500	100			Urine		2.2.1.1.1
135	u-tutk-1-oma,ph		2524	2.3	[5.5, 5.52, 6, 6, 6, 6.5, 6.86, 7, 7.45]		Urine		2.2.1.1.1
135	u-tutk-1-oma,pro		2511	99.84			Urine		2.2.1.1.1
135	u-tutk-1-oma,sg		2532	18.72	[1.01, 1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02, 1.02]		Urine		2.2.1.1.1
136	(alv)huumeseulonta5b		216	100					2.2.1.1.2
136	(alv)huumeseulonta6a		572	100					2.2.1.1.2
136	huumeseulonta(kval)		823	100					2.2.1.1.2
136	huumeseulonta,virtsa		218	100					2.2.1.1.2
136	huumeseulonta6		389	100					2.2.1.1.2
136	huumeseulonta6a(9582u-huum6a),alv		102	100					2.2.1.1.2
136	huumeseulonta6pt		121	100					2.2.1.1.2
136	p-neste-pika,p-k		242	0.41	[3.26, 3.55, 3.69, 3.78, 3.9, 4, 4.1, 4.29, 4.53]		Plasma		2.2.1.1.2
136	p-neste-pika,p-krea		238	0.42	[58.35, 65.58, 72.04, 77.88, 86.2, 95.52, 109.54, 124.93, 179.23]		Plasma		2.2.1.1.2
136	p-neste-pika,p-na		243	0.41	[129.8, 134.3, 136.81, 138.86, 140, 140.91, 141.81, 143, 144]		Plasma	Native preparation	2.2.1.1.2
136	u-huumeseulonta		198	100			Urine		2.2.1.1.2
136	u-huumeseulonta(kval)	form	5	0			Urine		2.2.1.1.2
136	u-huumeseulonta(kval)		201	100			Urine		2.2.1.1.2
136	u-kemseu,eryt		294	100			Urine		2.2.1.1.2
136	u-kemseu,gluk		298	100			Urine		2.2.1.1.2
136	u-kemseu,ket		263	100			Urine		2.2.1.1.2
136	u-kemseu,leuk		291	100			Urine		2.2.1.1.2
136	u-kemseu,nit		260	100			Urine		2.2.1.1.2
136	u-kemseu,op		262	11.07	[1.01, 1.01, 1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02]		Urine		2.2.1.1.2
136	u-kemseu,ph		295	2.03	[5, 5.5, 5.5, 5.5, 6, 6, 6.5, 7, 7.03]		Urine		2.2.1.1.2
136	u-kemseu,prot		261	100			Urine		2.2.1.1.2
136	u-kemseul,bil		415	100			Urine		2.2.1.1.2
136	u-kemseul,bld		3938	100			Urine		2.2.1.1.2
136	u-kemseul,eryt		6368	100			Urine		2.2.1.1.2
136	u-kemseul,glu		3982	100			Urine		2.2.1.1.2
136	u-kemseul,gluk		10780	100			Urine		2.2.1.1.2
136	u-kemseul,ket		4803	100			Urine		2.2.1.1.2
136	u-kemseul,keto		1299	100			Urine		2.2.1.1.2
136	u-kemseul,leu		3925	100			Urine		2.2.1.1.2
136	u-kemseul,leuk		6354	100			Urine		2.2.1.1.2
136	u-kemseul,nit		4364	100			Urine		2.2.1.1.2
136	u-kemseul,nitr		5946	100			Urine		2.2.1.1.2
136	u-kemseul,omin.p		4065	15.28	[1.01, 1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02, 1.02]		Urine		2.2.1.1.2
136	u-kemseul,op		392	11.99	[1.01, 1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02, 1.02]		Urine		2.2.1.1.2
136	u-kemseul,ph		9742	15.58	[5.5, 5.97, 6, 6, 6, 6.05, 6.5, 6.98, 7]		Urine		2.2.1.1.2
136	u-kemseul,pro		3961	100			Urine		2.2.1.1.2
136	u-kemseul,prot		6362	100			Urine		2.2.1.1.2
136	u-kemseul,u-alb-o		185	98.38			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseul,u-eryt		184	100			Urine		2.2.1.1.2
136	u-kemseul,u-gluk		184	100			Urine		2.2.1.1.2
136	u-kemseul,u-gluk-o		1840	99.84			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseul,u-hb-o		1647	100			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseul,u-keto		184	100			Urine		2.2.1.1.2
136	u-kemseul,u-keto-o		1837	99.84			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseul,u-leuc		184	100			Urine		2.2.1.1.2
136	u-kemseul,u-leuk-o		1812	99.94			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseul,u-nitr		184	100			Urine		2.2.1.1.2
136	u-kemseul,u-nitr-o		1817	99.83			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseul,u-ph		2014	0.65	[5.5, 6, 6, 6.46, 6.5, 7, 7, 7, 7.5]		Urine		2.2.1.1.2
136	u-kemseul,u-prot		184	100			Urine		2.2.1.1.2
136	u-kemseul,u-prot-o		1637	100			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseul,u-sg		184	8.7	[1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02]		Urine		2.2.1.1.2
136	u-kemseul,u-suhti		1654	10.94	[1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02]		Urine		2.2.1.1.2
136	u-kemseul,u-suhtih		176	4.55	[1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02]		Urine		2.2.1.1.2
136	u-kemseul,u-veri-o		181	100			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseul,urobil		415	100			Urine		2.2.1.1.2
136	u-kemseula,u-alb-o		327	100			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseula,u-gluk-o		327	100			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseula,u-keto-o		328	100			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseula,u-leuk-o		326	100			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseula,u-nitr-o		326	100			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-kemseula,u-ph		328	0.61	[5.5, 5.5, 5.76, 6, 6.5, 6.87, 7, 7, 7.48]		Urine		2.2.1.1.2
136	u-kemseula,u-suhtih		328	5.49	[1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02, 1.02, 1.03]		Urine		2.2.1.1.2
136	u-kemseula,u-veri-o		328	100			Urine	Qualitative test (also semi-quantitative)	2.2.1.1.2
136	u-seul-pika,gluk		286	100			Urine		2.2.1.1.2
136	u-seul-pika,ket		285	100			Urine		2.2.1.1.2
136	u-seul-pika,leuk		289	99.65			Urine		2.2.1.1.2
136	u-seul-pika,nitr		288	100			Urine		2.2.1.1.2
136	u-seul-pika,prot		286	99.3			Urine		2.2.1.1.2
136	u-seul-pika,veri		285	100			Urine		2.2.1.1.2
136	u-seulont,bld		425	100			Urine		2.2.1.1.2
136	u-seulont,glu		425	100			Urine		2.2.1.1.2
136	u-seulont,ket		425	100			Urine		2.2.1.1.2
136	u-seulont,leu		425	99.76			Urine		2.2.1.1.2
136	u-seulont,nit		425	100			Urine		2.2.1.1.2
136	u-seulont,ph		424	0	[5.08, 5.5, 5.5, 5.61, 6, 6.45, 6.96, 7, 7.05]		Urine		2.2.1.1.2
136	u-seulont,pro		425	100			Urine		2.2.1.1.2
136	u-seulonta		6352	100			Urine		2.2.1.1.2
136	u-seulonta(liuskakoe)		5149	100			Urine		2.2.1.1.2
136	u-seulonta,bld		785	100			Urine		2.2.1.1.2
136	u-seulonta,glu		794	99.87			Urine		2.2.1.1.2
136	u-seulonta,ket		793	100			Urine		2.2.1.1.2
136	u-seulonta,leu		782	99.87			Urine		2.2.1.1.2
136	u-seulonta,nit		786	100			Urine		2.2.1.1.2
136	u-seulonta,ph		792	0.76	[5, 5.5, 5.5, 5.5, 6, 6.01, 6.5, 7, 7]		Urine		2.2.1.1.2
136	u-seulonta,pro		789	100			Urine		2.2.1.1.2
137	oma-ca++(kalsiumioni)epoc	1	156	0	[1.14, 1.18, 1.2, 1.22, 1.24, 1.26, 1.28, 1.3, 1.34]				2.2.1.2.1.1
137	oma-ca++(kalsiumioni)epoc		105	0	[1.13, 1.19, 1.2, 1.22, 1.23, 1.25, 1.27, 1.29, 1.32]				2.2.1.2.1.1
137	oma-chco3-(karbonaatti)epoc	1	137	0	[22.27, 24.56, 25.57, 26.64, 27.76, 28.74, 29.98, 31.55, 33.4]				2.2.1.2.1.1
137	oma-chco3-(karbonaatti)epoc		93	0	[21.2, 23.64, 24.59, 25.4, 26.3, 26.98, 27.96, 29.14, 30.4]				2.2.1.2.1.1
137	oma-chgb(hemoglobiini)epoc	1	147	0	[111.78, 121.61, 129.75, 135.45, 140, 146.06, 151.13, 155.16, 173]				2.2.1.2.1.1
137	oma-chgb(hemoglobiini)epoc		102	0	[104, 115.5, 128.4, 134.83, 140, 145.13, 149.53, 156.47, 165]				2.2.1.2.1.1
137	oma-cl-(kloridi)epoc	1	153	0	[93.65, 99, 100.3, 101.53, 103, 104.22, 105.39, 106.77, 108]				2.2.1.2.1.1
137	oma-cl-(kloridi)epoc		104	0	[94, 97.87, 100.05, 102.58, 104, 105, 106, 107, 108]				2.2.1.2.1.1
137	oma-glu(glukoosi)epoc	1	156	0	[5.18, 5.5, 5.8, 6.14, 6.51, 6.87, 7.58, 8.76, 11.28]				2.2.1.2.1.1
137	oma-glu(glukoosi)epoc		105	0	[4.87, 5.38, 5.67, 6, 6.44, 6.75, 7.28, 9.05, 12]				2.2.1.2.1.1
137	oma-hct(hematokriitti)epoc	1	148	0	[33, 36.13, 38.07, 40, 41, 43.04, 44.79, 46, 51]				2.2.1.2.1.1
137	oma-hct(hematokriitti)epoc		102	0	[31, 33.8, 37.8, 39.71, 41, 42.74, 44.35, 45.9, 50]				2.2.1.2.1.1
137	oma-k+(kalium)epoc	1	157	0	[3.32, 3.6, 3.7, 3.8, 3.93, 4, 4.12, 4.2, 4.47]				2.2.1.2.1.1
137	oma-k+(kalium)epoc		105	0	[3.23, 3.55, 3.7, 3.8, 3.9, 4, 4.16, 4.3, 4.6]				2.2.1.2.1.1
137	oma-lac(laktaatti)epoc	1	155	0	[0.95, 1.09, 1.24, 1.33, 1.5, 1.73, 2.02, 2.24, 2.71]				2.2.1.2.1.1
137	oma-lac(laktaatti)epoc		104	0	[0.8, 0.94, 1.06, 1.27, 1.42, 1.62, 1.98, 2.36, 3.04]				2.2.1.2.1.1
137	oma-na+(natrium)epoc	1	159	0	[129.43, 133.84, 136.38, 138.8, 140.43, 141, 142, 143, 144.88]				2.2.1.2.1.1
137	oma-na+(natrium)epoc		106	0	[129.37, 134.6, 137.2, 139, 140, 141, 141.52, 142.7, 143]				2.2.1.2.1.1
137	oma-pco2(hiilidioksidiosapaine)epoc	1	160	0	[4.52, 5.05, 5.34, 5.61, 5.92, 6.13, 6.4, 6.79, 7.26]				2.2.1.2.1.1
137	oma-pco2(hiilidioksidiosapaine)epoc		105	0	[4.55, 4.85, 5.18, 5.42, 5.57, 5.86, 6.16, 6.68, 7.05]				2.2.1.2.1.1
137	oma-po2(happiosapaine)epoc	1	159	0	[2.4, 3, 3.28, 3.62, 4.16, 4.76, 5.21, 5.62, 6.4]				2.2.1.2.1.1
137	oma-po2(happiosapaine)epoc		105	0.95	[2.51, 2.78, 3.31, 3.73, 4.03, 4.64, 5.13, 5.6, 6.27]				2.2.1.2.1.1
137	oma-u-tutk,u-alb		1469	90.95	[0, 0, 0, 0, 1, 1, 1, 1.83, 2]				2.2.1.2.1.1
137	oma-u-tutk,u-alb-o		962	44.28	[0, 0, 0, 0, 0, 0, 0.13, 1, 1.28]			Qualitative test (also semi-quantitative)	2.2.1.2.1.1
137	oma-u-tutk,u-eryt		1466	90.59	[0, 0, 0, 1, 1, 1.89, 2, 3, 3.6]				2.2.1.2.1.1
137	oma-u-tutk,u-eryt-o		958	46.76	[0, 0, 0, 0, 0, 1, 1.89, 3, 3.57]			Qualitative test (also semi-quantitative)	2.2.1.2.1.1
137	oma-u-tutk,u-gluk		1479	90.94	[0, 0, 0, 0, 0, 0, 0, 0, 1.46]				2.2.1.2.1.1
137	oma-u-tutk,u-gluk-o		961	26.12	[0, 0, 0, 0, 0, 0, 0, 0, 0]			Qualitative test (also semi-quantitative)	2.2.1.2.1.1
137	oma-u-tutk,u-keto-o		962	30.15	[0, 0, 0, 0, 0, 0, 0, 0, 0]			Qualitative test (also semi-quantitative)	2.2.1.2.1.1
137	oma-u-tutk,u-leuk		1477	90.72	[0, 0, 0, 0, 0, 1, 2, 2.41, 3]				2.2.1.2.1.1
137	oma-u-tutk,u-leuk-o		970	43.61	[0, 0, 0, 0, 0, 0.9, 1, 2, 3]			Qualitative test (also semi-quantitative)	2.2.1.2.1.1
137	oma-u-tutk,u-nitr		1476	91.33	[0, 0, 0, 0, 0, 0, 0, 0, 1]				2.2.1.2.1.1
137	oma-u-tutk,u-nitr-o		968	30.89	[0, 0, 0, 0, 0, 0, 0, 0, 0]			Qualitative test (also semi-quantitative)	2.2.1.2.1.1
137	oma-u-tutk,u-ph		2451	2.37	[0, 5, 5, 5.76, 6, 6, 6, 6.18, 6.68]				2.2.1.2.1.1
137	p-krea+gfr,p-krea	umol/l	5035	0	[57.18, 63.12, 67.92, 72.28, 76.89, 82.63, 89.51, 100.25, 122.74]		Plasma		2.2.1.2.1.1
137	p-krea+gfr,p-krea		43	83.72			Plasma		2.2.1.2.1.1
137	p-krea+gfr,pt-gfre	ml/min/173m2	4245	0	[43.8, 55.04, 62.78, 69.52, 75.72, 81.31, 86.73, 92.24, 100.87]		Plasma		2.2.1.2.1.1
137	p-krea+gfr,pt-gfre		28	100			Plasma		2.2.1.2.1.1
