concept_id,omop_quantity
46235170,Mass Concentration
46235171,Presence or Threshold
46235173,Time (e.g. seconds)
46235174,Time (e.g. seconds)
46235175,Electrical Potential (Voltage)
46235176,Number (count)
3017469,Arbitrary Concentration
46235177,Time (e.g. seconds)
46235178,Time (e.g. seconds)
46235179,Finding
46235180,Finding
46235181,Finding
46235182,Time (e.g. seconds)
46235183,Time Ratio
46235184,Type
3018612,Arbitrary Concentration
46235185,Electrical Potential (Voltage)
46235186,Mass Content
46235187,Mass Content
46235188,Mass Content
46235189,Mass Content
46235190,Arbitrary Concentration
46235191,Mass Content
3014257,Arbitrary Concentration
46235192,Mass Content
46235193,Mass Content
46235194,Mass Content
46235195,Mass Content
46235196,Mass Content
46235197,Mass Content
46235198,-
3005937,Number Concentration
46235199,Presence or Threshold
46234957,Impression/interpretation of study
46234958,Mass Concentration
46234959,Mass Concentration
46234960,Mass Concentration
46235202,Mass Concentration
46235203,Substance Concentration
46235204,Substance Concentration
46235205,Substance Concentration
46235206,Substance Concentration
46235775,Number Concentration
46235776,Number Concentration
46235777,Appearance
46235778,Appearance
46235779,Appearance
46235780,Appearance
3003944,Arbitrary Concentration
46235207,Type
46235208,Type
46235209,Type
46235210,Type
46235211,Mass Concentration
46234966,Entitic mass
46234967,Entitic mass
46234968,Entitic mass
3007511,Arbitrary Concentration
46234969,Presence or Identity
46235212,Mass Ratio
46235216,Number Concentration
46235217,Presence or Identity
46235218,-
3006556,Arbitrary Concentration
46235220,Identifier
46235221,Identifier
46235223,Presence or Identity
3008543,Arbitrary Concentration
46235279,Presence or Threshold
3014917,Arbitrary Concentration
3015440,Arbitrary Concentration
3008732,Arbitrary Concentration
3025887,Number Fraction
3007542,Arbitrary Concentration
3007065,Arbitrary Concentration
3005966,Arbitrary Concentration
46235388,Substance Concentration
46235389,Presence or Threshold
46235390,Presence or Identity
46235391,Mass Concentration
46235392,Mass Concentration
46235393,-
46235394,-
46235395,Presence or Threshold
46235396,Substance Concentration
3025905,Arbitrary Concentration
3027285,Arbitrary Concentration
3004013,Arbitrary Concentration
3007197,Arbitrary Concentration
3027270,Number Concentration
3006161,Arbitrary Concentration
3026504,Arbitrary Concentration
3023813,Arbitrary Concentration
3024114,Arbitrary Concentration
3024949,Arbitrary Concentration
3010852,Arbitrary Concentration
3011704,Arbitrary Concentration
3028108,Number Fraction
3023949,Arbitrary Concentration
3024469,Arbitrary Concentration
3025308,Arbitrary Concentration
3011553,Arbitrary Concentration
3026689,Arbitrary Concentration
3012358,Arbitrary Concentration
3009766,Arbitrary Concentration
3023321,Arbitrary Concentration
3019854,Arbitrary Concentration
3020444,Arbitrary Concentration
3010835,Arbitrary Concentration
46236722,Presence or Threshold
46236723,Substance Concentration
46236724,Substance Ratio
46236725,Presence or Threshold
46236726,Presence or Threshold
46236727,Presence or Threshold
46236728,Impression/interpretation of study
46236729,Impression/interpretation of study
3011690,Arbitrary Concentration
46236730,Presence or Identity
46236731,Impression/interpretation of study
46236732,-
46236733,-
46234980,Impression/interpretation of study
46234981,Presence or Threshold
46234982,Presence or Threshold
46234983,Presence or Threshold
3013708,Arbitrary Concentration
46236734,Presence or Threshold
46236735,Presence or Threshold
46236736,Presence or Threshold
46236737,Presence or Threshold
46236738,Presence or Threshold
46236739,-
46236740,Finding
46236741,Finding
3022522,Arbitrary Concentration
46236742,Finding
46236743,Finding
46236744,Finding
46236745,Finding
46236746,Finding
46236747,Finding
46236748,Finding
46236749,Finding
3019253,Arbitrary Concentration
46236750,Finding
46236751,Finding
46236752,Finding
46236753,Finding
46236754,Finding
46236755,Finding
46236756,Finding
46236757,Finding
46236758,Finding
46236759,Finding
46236760,Finding
46236761,Finding
46236762,Finding
46236763,Finding
46236764,Finding
46236815,Finding
46236816,Finding
3019467,Arbitrary Concentration
46236817,Finding
46236818,Finding
46236819,Finding
46236820,Finding
46236821,Finding
46236822,Finding
46236823,Finding
46236824,Finding
3004531,Arbitrary Concentration
46236825,Finding
46236826,Finding
46236827,Finding
46236828,Finding
46236829,Finding
46236830,Finding
46236831,Finding
46236832,Finding
3003432,Arbitrary Concentration
46236833,Finding
46236834,Finding
46236835,Finding
46236836,Finding
46236837,Finding
46236838,Finding
46236839,Finding
3008342,Number Fraction
46236840,Finding
3002329,Arbitrary Concentration
46236841,Finding
46235071,Finding
46235072,Finding
46235073,Finding
46235074,Finding
46235075,Finding
46236842,Finding
46236843,Finding
46236844,Finding
46236845,Finding
46236846,Finding
46236847,Finding
46236848,Finding
46236849,Finding
46236850,Finding
46236851,Finding
46236852,Finding
46236853,Finding
3001151,Arbitrary Concentration
46236854,Finding
46236855,Finding
46236856,Finding
46236857,Finding
46236858,Finding
46236917,Finding
46236918,Finding
46236919,Finding
3019898,Arbitrary Concentration
46236920,Finding
46236921,Finding
46236922,Finding
46236923,Finding
46236924,Finding
46236925,Finding
46236926,Finding
46236927,Finding
3020430,Arbitrary Concentration
46236928,Finding
46236929,Finding
46236930,Finding
46236931,Finding
46236932,Finding
46236933,Finding
46236934,Finding
46236935,Finding
3005447,Arbitrary Concentration
46236936,Finding
46236937,Finding
46236938,Finding
46236939,Finding
46236940,Finding
46236941,Finding
46236942,Finding
46236943,Finding
3004412,Arbitrary Concentration
46236944,Finding
46236945,Finding
46236946,Finding
46236947,Finding
46236948,Substance Concentration
46235781,Substance Concentration
46235782,Substance Concentration
46235783,Substance Concentration
46235784,Substance Concentration
46235076,Substance Concentration
46235077,Catalytic Concentration
46235078,Substance Concentration
46235079,Substance Concentration
46236949,Catalytic Concentration
46236950,Substance Concentration
46236951,Catalytic Concentration
46236952,Volume Rate/Area
46236953,Mass Concentration
3003301,Arbitrary Concentration
46236954,Mass fraction
46236955,Energy Content
46236956,-
46236958,Type
46236960,Type
3001576,Arbitrary Concentration
46236961,Type
46236962,Type
46236963,Substance Concentration
46236964,Presence or Threshold
3007238,Number Concentration
46237002,Score
46237003,Arbitrary Concentration
46237004,Susceptibility (microorganisms)
46237005,Substance Concentration
3023405,Arbitrary Concentration
46237006,Presence or Identity
46237007,Titer
46237008,Titer
46237009,Mass Concentration
46237010,Mass Concentration
46237011,Mass Concentration
46237012,Presence or Threshold
46237013,Presence or Identity
3037542,Arbitrary Concentration
46237014,Presence or Identity
46237015,Presence or Threshold
46237016,Presence or Identity
46237017,-
46235425,-
46235426,Substance Concentration
46235427,Mass Content
46235428,Mass Content
3038079,Arbitrary Concentration
46235429,Mass Concentration
46235430,Substance Concentration
46235431,Mass Concentration
46235432,Substance Concentration
46235433,Substance Ratio
46237018,Mass Content
46237019,Mass Content
46237020,Mass Concentration
46237021,Substance Concentration
46237022,Substance Ratio
46237023,-
46237024,Substance Concentration
46237025,Presence or Identity
46237026,Pressure Ratio
46237027,Ratio
46237028,Velocity (distance/time)
46235080,-
3033770,Arbitrary Concentration
46235082,Finding
46235083,Presence or Identity
46235084,Presence or Threshold
46235086,Arbitrary Concentration
46235087,Presence or Threshold
46235088,Presence or Threshold
3002958,Arbitrary Concentration
46237029,Presence or Threshold
46237030,Mass Concentration
46237031,Arbitrary Concentration
46237032,Arbitrary Concentration
46237033,Arbitrary Concentration
46237034,Arbitrary Concentration
46237035,Arbitrary Concentration
46237036,Arbitrary Concentration
3001852,Arbitrary Concentration
46237037,Arbitrary Concentration
46237038,Arbitrary Concentration
46237039,Arbitrary Concentration
46237040,-
46237043,Substance Content
3000678,Arbitrary Concentration
3038159,Arbitrary Concentration
46237056,Mass fraction
3006135,Number Concentration
3033900,Arbitrary Concentration
46235939,-
46235434,Ratio
46235435,Ratio
3022434,Arbitrary Concentration
3013371,Arbitrary Concentration
3011952,Arbitrary Concentration
46236000,-
46236001,-
46236002,-
3017147,Arbitrary Concentration
46236014,Energy Content
46236015,Type
46236017,Mass Concentration
46236019,Impression/interpretation of study
46236020,-
3035329,Arbitrary Concentration
46236023,-
46236024,-
46236030,Substance Concentration
3036157,Arbitrary Concentration
46236031,Substance Concentration
46236032,Substance Concentration
46236033,Substance Concentration
46236034,Substance Concentration
46236035,Substance Concentration
46236036,Substance Concentration
46236037,Substance Concentration
46236038,Substance Concentration
46236039,Substance Concentration
46236040,Substance Concentration
46236041,Substance Concentration
46236042,Substance Concentration
46236043,Substance Concentration
46236044,Substance Concentration
46235785,Substance Concentration
46235786,Substance Concentration
46235787,Substance Concentration
46235788,Mass Concentration
3009358,Arbitrary Concentration
46235789,Mass Concentration
46236045,Mass Concentration
46236046,Substance Concentration
46236047,Mass Concentration
46236048,Mass Concentration
46236049,Number Concentration
46236050,Presence or Threshold
46236051,Presence or Threshold
3013174,Arbitrary Concentration
46236052,-
46236053,Mass Concentration
46236054,Mass Concentration
46236055,Presence or Threshold
46236058,Impression/interpretation of study
3018066,Arbitrary Concentration
46236059,Presence or Threshold
46236060,Number Fraction
46236061,Number Fraction
46236062,Substance Content
46236063,Mass Content
46236064,Mass Concentration
46236065,Mass Content
46236066,Mass Rate
3018619,Arbitrary Concentration
46236067,Substance Ratio
46236068,Substance Ratio
46236069,-
46236070,-
46236071,-
46236072,Catalytic Concentration
46236073,Presence or Threshold
46236074,Presence or Threshold
3014551,Arbitrary Concentration
46236075,Mass Concentration
46236076,Substance Concentration
46236077,Substance Concentration
46236078,Substance Concentration
46236079,-
46236080,Presence or Threshold
46236081,-
46236082,Impression/interpretation of study
46236083,-
46236084,Impression/interpretation of study
46235790,Impression/interpretation of study
46235791,-
46235792,Presence or Threshold
46235793,Presence or Threshold
46236085,Presence or Threshold
46236086,Presence or Threshold
46236087,Presence or Threshold
46236088,Presence or Threshold
3014831,Arbitrary Concentration
46236089,Presence or Threshold
46236090,Presence or Threshold
46236091,Presence or Threshold
46236092,Presence or Threshold
46236093,Presence or Threshold
46236095,Presence or Threshold
46236096,Presence or Threshold
3008824,Arbitrary Concentration
46236097,Presence or Threshold
46236098,Type
46236099,-
46236100,Presence or Threshold
3027920,Presence or Threshold
46236101,Presence or Threshold
3013532,Arbitrary Concentration
3008141,Arbitrary Concentration
3015212,Arbitrary Concentration
3015748,Arbitrary Concentration
46236148,Substance Concentration
46236152,Presence or Threshold
3016275,Arbitrary Concentration
3007607,Arbitrary Concentration
3007120,Arbitrary Concentration
3006021,Arbitrary Concentration
3026194,Arbitrary Concentration
46236183,Presence or Threshold
46236184,Presence or Threshold
46236185,Identifier
3016411,Arbitrary Concentration
3016632,Arbitrary Concentration
3004148,Arbitrary Concentration
3007272,Arbitrary Concentration
3005684,Arbitrary Concentration
3026803,Arbitrary Concentration
3028471,Arbitrary Concentration
46236251,Presence or Threshold
3028749,Entitic length
46236261,-
46236262,-
46236263,-
46236264,-
46236265,-
3023867,Arbitrary Concentration
46235945,Mass Concentration
3024412,Arbitrary Concentration
3011237,Arbitrary Concentration
46236267,Finding
46236268,Finding
46236269,Finding
3006609,Arbitrary Concentration
46236326,ThreshNum
46236327,Percentile
46236328,Substance Concentration
46236329,Substance Concentration
46236272,Substance Concentration
3027767,Arbitrary Concentration
46236273,Substance Concentration
46236274,Substance Concentration
46236275,Substance Concentration
46236276,Substance Concentration
46236277,Substance Concentration
46236278,Pressure
46236279,Score
46236280,Pressure Ratio
46236281,Pressure Ratio
46236282,Presence or Threshold
46236286,Mass Concentration
46236287,Mass Concentration
46236288,Mass Concentration
46236289,Arbitrary Concentration
46236290,Finding
46236291,Finding
46236292,Entitic Catalytic Activity
46236293,Presence or Identity
3024245,Arbitrary Concentration
46236294,Presence or Identity
46236295,Presence or Identity
46236296,Presence or Identity
46236297,Presence or Identity
46236298,Presence or Identity
46236299,Presence or Identity
46236300,Presence or Identity
46236301,Entitic number
3024774,Arbitrary Concentration
46236302,Type
46236303,Presence or Identity
46236304,Presence or Identity
46236305,-
46236306,Impression/interpretation of study
46236307,Presence or Identity
46236308,Presence or Identity
46236309,Presence or Identity
3025612,Arbitrary Concentration
46236310,Presence or Identity
46236311,Presence or Identity
