concept_id	concept_code	concept_name	vocabulary_id	is_panel	has_component	has_property	has_method	has_scale_type	has_system	has_time_aspect
37208490	1105851000000108	Alanine aminotransferase enzyme activity in plasma	SNOMED	FALSE						
37208491	1105861000000106	Albumin mass concentration in serum	SNOMED	FALSE						
37208492	1105871000000104	Aldosterone mass concentration in plasma	SNOMED	FALSE						
37208493	1105881000000102	Aldosterone mass concentration in serum	SNOMED	FALSE						
37208494	1105891000000100	Aldosterone substance concentration in plasma	SNOMED	FALSE						
37208495	1105901000000104	Aldosterone substance concentration in serum	SNOMED	FALSE						
37208496	1105911000000102	Aluminium mass concentration in plasma	SNOMED	FALSE						
37208497	1105921000000108	Aluminium mass concentration in serum	SNOMED	FALSE						
37208498	1105931000000105	Aluminium substance concentration in plasma	SNOMED	FALSE						
37208499	1105941000000101	Aluminium substance concentration in serum	SNOMED	FALSE						
37208500	1105951000000103	Amikacin mass concentration in plasma	SNOMED	FALSE						
37208501	1105961000000100	Amikacin mass concentration in serum	SNOMED	FALSE						
37208502	1105971000000107	Amikacin substance concentration in plasma	SNOMED	FALSE						
37208503	1105981000000109	Amikacin substance concentration in serum	SNOMED	FALSE						
37208504	1105991000000106	Apolipoprotein B mass concentration in plasma	SNOMED	FALSE						
37208505	1106001000000105	Apolipoprotein B mass concentration in serum	SNOMED	FALSE						
37208506	1106011000000107	Bicarbonate substance concentration in serum	SNOMED	FALSE						
37208508	1106031000000104	Albumin mass concentration in plasma	SNOMED	FALSE						
37208509	1106041000000108	Alkaline phosphatase enzyme activity in plasma	SNOMED	FALSE						
37208510	1106051000000106	Alkaline phosphatase enzyme activity in serum	SNOMED	FALSE						
37208511	1106061000000109	Amylase enzyme activity in serum	SNOMED	FALSE						
37208512	1106071000000102	Aspartate aminotransferase enzyme activity in serum	SNOMED	FALSE						
37208513	1106081000000100	Alanine aminotransferase enzyme activity in serum	SNOMED	FALSE						
37208514	1106091000000103	Basophil count in blood	SNOMED	FALSE						
37208515	1106101000000106	Basophil percent count in blood	SNOMED	FALSE						
37208517	1106121000000102	Griffiths III: Griffiths Scales of Child Development 3rd Edition	SNOMED	FALSE						
37208521	1106241000000104	Albumin mass concentration in plasma by BCG (bromocresol green) dye binding method	SNOMED	FALSE						
37208522	1106251000000101	Albumin mass concentration in plasma by BCP (bromocresol purple) dye binding method	SNOMED	FALSE						
37208532	1106351000000109	Albumin mass concentration in serum by BCG (bromocresol green) dye binding method	SNOMED	FALSE						
37208533	1106361000000107	Albumin mass concentration in serum by BCP (bromocresol purple) dye binding method	SNOMED	FALSE						
37208534	1106371000000100	Antinuclear antibody arbitrary concentration in serum	SNOMED	FALSE						
37208535	1106381000000103	Antinuclear antibody titre in serum	SNOMED	FALSE						
37208536	1106391000000101	Calcium substance concentration in urine	SNOMED	FALSE						
37208537	1106401000000103	Carbamazepine mass concentration in plasma	SNOMED	FALSE						
37208538	1106411000000101	CA 125 arbitrary concentration in plasma	SNOMED	FALSE						
37208539	1106421000000107	Carbamazepine mass concentration in serum	SNOMED	FALSE						
37208540	1106431000000109	CA 125 arbitrary concentration in serum	SNOMED	FALSE						
37208541	1106441000000100	Carcinoembryonic antigen mass concentration in plasma	SNOMED	FALSE						
37208542	1106451000000102	Carcinoembryonic antigen mass concentration in serum	SNOMED	FALSE						
37208543	1106461000000104	Cardiac troponin I mass concentration in plasma	SNOMED	FALSE						
37208544	1106471000000106	Cardiac troponin I mass concentration in serum	SNOMED	FALSE						
37208545	1106481000000108	Cardiac troponin I mass concentration in serum by high sensitivity technique	SNOMED	FALSE						
37208546	1106491000000105	Cardiac troponin T mass concentration in serum by high sensitivity technique	SNOMED	FALSE						
37208547	1106501000000104	Chloride substance concentration in plasma	SNOMED	FALSE						
37208548	1106511000000102	Chloride substance concentration in serum	SNOMED	FALSE						
37208549	1106521000000108	Chloride substance concentration in urine	SNOMED	FALSE						
37208550	1106531000000105	Cholesterol substance concentration in plasma	SNOMED	FALSE						
37208551	1106541000000101	Cholesterol substance concentration in serum	SNOMED	FALSE						
37208552	1106551000000103	Conjugated bilirubin substance concentration in plasma	SNOMED	FALSE						
37208553	1106561000000100	Conjugated bilirubin substance concentration in serum	SNOMED	FALSE						
37208554	1106571000000107	Creatine kinase enzyme activity in plasma	SNOMED	FALSE						
37208555	1106581000000109	Creatine kinase enzyme activity in serum	SNOMED	FALSE						
37208556	1106591000000106	Creatinine renal clearance in 24 hours	SNOMED	FALSE						
37208557	1106601000000100	Creatinine substance concentration in plasma	SNOMED	FALSE						
37208558	1106611000000103	Calcium substance concentration in plasma	SNOMED	FALSE						
37208559	1106621000000109	Calcium substance concentration in serum	SNOMED	FALSE						
37208560	1106631000000106	Adapted ASSIST-Lite (Alcohol, Smoking and Substance Involvement Screening Test Lite)	SNOMED	FALSE						
37208565	1106681000000105	Aspartate aminotransferase enzyme activity in plasma	SNOMED	FALSE						
37208566	1106691000000107	C-peptide substance concentration in serum	SNOMED	FALSE						
37208567	1106701000000107	C-peptide mass concentration in plasma	SNOMED	FALSE						
37208568	1106711000000109	C-peptide mass concentration in serum	SNOMED	FALSE						
37208569	1106721000000103	C-peptide substance concentration in plasma	SNOMED	FALSE						
37208570	1106731000000101	CRP (C reactive protein) mass concentration in plasma	SNOMED	FALSE						
37208571	1106741000000105	CRP (C reactive protein) mass concentration in serum	SNOMED	FALSE						
37208592	1106961000000108	Cholinesterase enzyme activity in plasma	SNOMED	FALSE						
37208593	1106971000000101	Cholinesterase enzyme activity in serum	SNOMED	FALSE						
37208594	1106981000000104	Clozapine mass concentration in plasma	SNOMED	FALSE						
37208595	1106991000000102	Clozapine mass concentration in serum	SNOMED	FALSE						
37208596	1107001000000108	Creatinine substance concentration in serum	SNOMED	FALSE						
37208597	1107011000000105	Creatinine substance concentration in urine	SNOMED	FALSE						
37208598	1107021000000104	Cyclosporin mass concentration in whole blood	SNOMED	FALSE						
37208599	1107031000000102	Cystatin C mass concentration in plasma	SNOMED	FALSE						
37208600	1107041000000106	Cystatin C mass concentration in serum	SNOMED	FALSE						
37208601	1107051000000109	Digoxin mass concentration in plasma	SNOMED	FALSE						
37208602	1107061000000107	Digoxin mass concentration in serum	SNOMED	FALSE						
37208617	1107211000000103	Double stranded DNA (deoxyribonucleic acid) antibody arbitrary concentration in serum	SNOMED	FALSE						
37208618	1107221000000109	Total bilirubin substance concentration in serum	SNOMED	FALSE						
37208619	1107231000000106	Total bilirubin substance concentration in plasma	SNOMED	FALSE						
37208620	1107241000000102	Calcium substance concentration in plasma adjusted for albumin	SNOMED	FALSE						
37208621	1107251000000104	Calcium substance concentration in serum adjusted for albumin	SNOMED	FALSE						
37208622	1107261000000101	Complement C3 nephritic factor mass concentration in plasma	SNOMED	FALSE						
37208623	1107271000000108	Complement C3 nephritic factor mass concentration in serum	SNOMED	FALSE						
37208624	1107281000000105	Complement C1q antibody arbitrary concentration in serum	SNOMED	FALSE						
37208626	1107301000000106	Complement C3 mass concentration in plasma	SNOMED	FALSE						
37208627	1107311000000108	Complement C3 mass concentration in serum	SNOMED	FALSE						
37208630	1107341000000109	Complement C4 mass concentration in plasma	SNOMED	FALSE						
37208631	1107361000000105	Complement C4 mass concentration in serum	SNOMED	FALSE						
37208632	1107381000000101	Cytomegalovirus viral load	SNOMED	FALSE						
37208633	1107391000000104	Eosinophil count in blood	SNOMED	FALSE						
37208634	1107401000000101	Eosinophil percent count in blood	SNOMED	FALSE						
37208635	1107411000000104	Estimated glomerular filtration rate by laboratory calculation	SNOMED	FALSE						
37208636	1107431000000107	Gamma-glutamyl transferase enzyme activity in plasma	SNOMED	FALSE						
37208637	1107441000000103	Gamma-glutamyl transferase enzyme activity in serum	SNOMED	FALSE						
37208638	1107451000000100	Glucose substance concentration in serum	SNOMED	FALSE						
37208639	1107461000000102	Glucose substance concentration in urine	SNOMED	FALSE						
37208640	1107471000000109	G6PD (glucose-6-phosphate dehydrogenase) enzyme activity in red blood cells	SNOMED	FALSE						
37208642	1107491000000108	Oxalate mass concentration in plasma	SNOMED	FALSE						
37208643	1107501000000102	Oxalate substance concentration in plasma	SNOMED	FALSE						
37208644	1107511000000100	Haemoglobin mass concentration in blood	SNOMED	FALSE						
37208645	1107521000000106	Oxalate substance concentration in urine	SNOMED	FALSE						
37208646	1107531000000108	Haemoglobin substance concentration in blood	SNOMED	FALSE						
37208647	1107541000000104	Parvovirus B19 IgM (immunoglobulin M) antibody arbitrary concentration in serum	SNOMED	FALSE						
37208648	1107551000000101	Phenylalanine mass concentration in plasma	SNOMED	FALSE						
37208649	1107561000000103	Phenylalanine mass concentration in serum	SNOMED	FALSE						
37208650	1107571000000105	Phenylalanine substance concentration in plasma	SNOMED	FALSE						
37208651	1107581000000107	Hepatitis B virus core antibody arbitrary concentration in serum	SNOMED	FALSE						
37208652	1107591000000109	Phenylalanine substance concentration in serum	SNOMED	FALSE						
37208653	1107601000000103	Hepatitis B virus surface antibody arbitrary concentration in serum	SNOMED	FALSE						
37208654	1107611000000101	Phenytoin substance concentration in serum	SNOMED	FALSE						
37208655	1107621000000107	Phenytoin mass concentration in serum	SNOMED	FALSE						
37208656	1107631000000109	Phenytoin mass concentration in plasma	SNOMED	FALSE						
37208657	1107641000000100	Hepatitis C virus antibody arbitrary concentration in serum	SNOMED	FALSE						
37208658	1107651000000102	Phenytoin substance concentration in plasma	SNOMED	FALSE						
37208659	1107661000000104	HDL (high density lipoprotein) cholesterol substance concentration in plasma	SNOMED	FALSE						
37208661	1107681000000108	HDL (high density lipoprotein) cholesterol substance concentration in serum	SNOMED	FALSE						
37208663	1107701000000105	Phosphate substance concentration in plasma	SNOMED	FALSE						
37208664	1107711000000107	Phosphate substance concentration in serum	SNOMED	FALSE						
37208665	1107721000000101	Phosphate substance concentration in urine	SNOMED	FALSE						
37208666	1107731000000104	HDL (high density lipoprotein) cholesterol/total cholesterol ratio in plasma	SNOMED	FALSE						
37208667	1107741000000108	HDL (high density lipoprotein) cholesterol/total cholesterol ratio in serum	SNOMED	FALSE						
37208668	1107751000000106	Potassium substance concentration in plasma	SNOMED	FALSE						
37208669	1107761000000109	Potassium substance concentration in serum	SNOMED	FALSE						
37208670	1107771000000102	Potassium substance concentration in urine	SNOMED	FALSE						
37208671	1107781000000100	Procollagen type III N-terminal propeptide arbitrary concentration in serum	SNOMED	FALSE						
37208672	1107791000000103	Procollagen type III N-terminal propeptide mass concentration in serum	SNOMED	FALSE						
37208673	1107801000000104	Prostate specific antigen mass concentration in plasma	SNOMED	FALSE						
37208674	1107811000000102	Prostate specific antigen mass concentration in serum	SNOMED	FALSE						
37208675	1107821000000108	Protein mass concentration in plasma	SNOMED	FALSE						
37208676	1107831000000105	Protein mass concentration in serum	SNOMED	FALSE						
37208677	1107841000000101	Protein mass concentration in urine	SNOMED	FALSE						
37208678	1107851000000103	Sirolimus mass concentration in whole blood	SNOMED	FALSE						
37208679	1107861000000100	Sodium substance concentration in plasma	SNOMED	FALSE						
37208680	1107871000000107	Sodium substance concentration in serum	SNOMED	FALSE						
37208681	1107881000000109	Sodium substance concentration in urine	SNOMED	FALSE						
37208683	1107901000000107	Iron saturation in serum	SNOMED	FALSE						
37208684	1107911000000109	Iron saturation in plasma	SNOMED	FALSE						
37208685	1107921000000103	Proteinase 3 antibody arbitrary concentration in serum	SNOMED	FALSE						
37208686	1107931000000101	Renin mass concentration in plasma	SNOMED	FALSE						
37208687	1107941000000105	Lipoprotein(a) mass concentration in plasma	SNOMED	FALSE						
37208688	1107951000000108	Lipoprotein(a) mass concentration in serum	SNOMED	FALSE						
37208689	1107961000000106	Lymphocyte count in blood	SNOMED	FALSE	Lymphocyte		Measurement - action			
37208690	1107971000000104	Lymphocyte percent count in blood	SNOMED	FALSE	Lymphocyte		Measurement - action			
37208691	1107991000000100	Monocyte count in blood	SNOMED	FALSE						
37208692	1108001000000109	Monocyte percent count in blood	SNOMED	FALSE						
37208693	1108011000000106	Myeloperoxidase antibody arbitrary concentration in serum	SNOMED	FALSE						
37208694	1108021000000100	Myeloperoxidase antibody titre in serum	SNOMED	FALSE						
37208695	1108031000000103	Netilmicin mass concentration in serum	SNOMED	FALSE						
37208696	1108041000000107	Platelet count in blood	SNOMED	FALSE						
37208697	1108051000000105	Reticulocyte count in blood	SNOMED	FALSE						
37208698	1108061000000108	Neutrophil percent count in blood	SNOMED	FALSE						
37208699	1108071000000101	Neutrophil count in blood	SNOMED	FALSE						
37208700	1108081000000104	Oxalate mass concentration in serum	SNOMED	FALSE						
37208701	1108091000000102	Cytomegalovirus pp65 antigen positive cells/polymorphonuclear neutrophils in blood	SNOMED	FALSE						
37208712	1108201000000101	Adapted ASSIST-Lite (Alcohol, Smoking and Substance Involvement Screening Test Lite) - Tobacco total score	SNOMED	FALSE						
37208713	1108211000000104	Adapted ASSIST-Lite (Alcohol, Smoking and Substance Involvement Screening Test Lite) - Alcohol total score	SNOMED	FALSE						
37208714	1108221000000105	Adapted ASSIST-Lite (Alcohol, Smoking and Substance Involvement Screening Test Lite) - Cannabis total score	SNOMED	FALSE						
37208715	1108231000000107	Adapted ASSIST-Lite (Alcohol, Smoking and Substance Involvement Screening Test Lite) - Stimulant total score	SNOMED	FALSE						
37208716	1108241000000103	Adapted ASSIST-Lite (Alcohol, Smoking and Substance Involvement Screening Test Lite) - Sedative total score	SNOMED	FALSE						
37208717	1108251000000100	Adapted ASSIST-Lite (Alcohol, Smoking and Substance Involvement Screening Test Lite) - Opioid total score	SNOMED	FALSE						
37208720	1108281000000106	Pancreatic islet cell 512 antibody arbitrary concentration in serum	SNOMED	FALSE						
37208721	1108291000000108	Lipoprotein(a) substance concentration in plasma	SNOMED	FALSE						
37208722	1108301000000107	Lipoprotein(a) substance concentration in serum	SNOMED	FALSE						
37208723	1108311000000109	Protein/creatinine ratio in 24 hour urine	SNOMED	FALSE						
37208724	1108321000000103	Lithium substance concentration in plasma	SNOMED	FALSE						
37208725	1108331000000101	Lithium substance concentration in serum	SNOMED	FALSE						
37208726	1108341000000105	Oxalate substance concentration in serum	SNOMED	FALSE						
37208727	1108351000000108	Binocular visual acuity of 6/48	SNOMED	FALSE						
37208728	1108361000000106	Binocular visual acuity of 6/7.5	SNOMED	FALSE						
37208729	1108371000000104	Binocular visual acuity of 6/15	SNOMED	FALSE						
37208730	1108381000000102	Binocular visual acuity of 6/5	SNOMED	FALSE						
37208731	1108391000000100	Binocular visual acuity of 6/6	SNOMED	FALSE						
37208732	1108401000000102	Binocular visual acuity of 6/9	SNOMED	FALSE						
37208733	1108411000000100	Binocular visual acuity of 6/12	SNOMED	FALSE						
37208734	1108421000000106	Binocular visual acuity of 6/18	SNOMED	FALSE						
37208735	1108431000000108	Binocular visual acuity of 6/24	SNOMED	FALSE						
37208736	1108441000000104	Binocular visual acuity of 6/36	SNOMED	FALSE						
37208737	1108451000000101	Binocular visual acuity of 6/4	SNOMED	FALSE						
37208738	1108461000000103	Binocular visual acuity of 6/60	SNOMED	FALSE						
37208739	1108471000000105	Binocular visual acuity of 6/10	SNOMED	FALSE						
37208740	1108481000000107	Binocular visual acuity of 6/20	SNOMED	FALSE						
37208741	1108491000000109	Binocular visual acuity of 6/3	SNOMED	FALSE						
37208742	1108501000000103	Binocular visual acuity of 6/30	SNOMED	FALSE						
37208743	1108511000000101	Binocular visual acuity of 6/7	SNOMED	FALSE						
37208744	1108521000000107	Binocular visual acuity of 3/4.5	SNOMED	FALSE						
37208745	1108531000000109	Binocular visual acuity of 3/60	SNOMED	FALSE						
37208746	1108541000000100	LDL-C (low density lipoprotein cholesterol) substance concentration in plasma	SNOMED	FALSE						
37208747	1108551000000102	LDL-C (low density lipoprotein cholesterol) substance concentration in serum	SNOMED	FALSE						
37208748	1108561000000104	Magnesium substance concentration in plasma adjusted for albumin	SNOMED	FALSE						
37208749	1108571000000106	Magnesium substance concentration in serum adjusted for albumin	SNOMED	FALSE						
37208750	1108581000000108	Magnesium substance concentration in plasma	SNOMED	FALSE						
37208751	1108591000000105	Magnesium substance concentration in serum	SNOMED	FALSE						
37208752	1108601000000104	Ferritin mass concentration in plasma	SNOMED	FALSE						
37208753	1108611000000102	Ferritin mass concentration in serum	SNOMED	FALSE						
37208754	1108621000000108	Fibrinogen mass concentration in plasma	SNOMED	FALSE						
37208755	1108641000000101	Folate mass concentration in red blood cells	SNOMED	FALSE						
37208756	1108651000000103	Folate mass concentration in serum	SNOMED	FALSE						
37208757	1108671000000107	Folate substance concentration in red blood cells	SNOMED	FALSE						
37208758	1108681000000109	Folate substance concentration in serum	SNOMED	FALSE						
37208765	1108761000000105	Gentamicin mass concentration in plasma	SNOMED	FALSE						
37208766	1108771000000103	Gentamicin mass concentration in serum	SNOMED	FALSE						
37208767	1108781000000101	Gentamicin substance concentration in plasma	SNOMED	FALSE						
37208768	1108791000000104	Gentamicin substance concentration in serum	SNOMED	FALSE						
37208769	1108801000000100	Globulin mass concentration in serum	SNOMED	FALSE						
37208770	1108811000000103	Glomerular basement membrane antibody arbitrary concentration in serum	SNOMED	FALSE						
37208771	1108821000000109	CASQ - Cancer Appetite and Symptom Questionnaire	SNOMED	FALSE						
37208774	1108851000000104	CNAQ - Council on Nutrition Appetite Questionnaire	SNOMED	FALSE						
37208777	1108881000000105	Glycerate mass concentration in urine	SNOMED	FALSE						
37208778	1108891000000107	Glycerate substance concentration in urine	SNOMED	FALSE						
37208779	1108901000000108	Glycolate substance concentration in urine	SNOMED	FALSE						
37208780	1108911000000105	Hantavirus antibody arbitrary concentration in serum	SNOMED	FALSE						
37208781	1108921000000104	HCG (human chorionic gonadotrophin) arbitrary concentration in plasma	SNOMED	FALSE						
37208782	1108931000000102	HCG (human chorionic gonadotrophin) arbitrary concentration in serum	SNOMED	FALSE						
37208783	1108941000000106	IgA (immunoglobulin A) mass concentration in plasma	SNOMED	FALSE						
37208784	1108951000000109	IgA (immunoglobulin A) mass concentration in serum	SNOMED	FALSE						
37208785	1108961000000107	IgG (immunoglobulin G) mass concentration in plasma	SNOMED	FALSE						
37208786	1108971000000100	IgG (immunoglobulin G) mass concentration in serum	SNOMED	FALSE						
37208787	1108981000000103	IgM (immunoglobulin M) mass concentration in plasma	SNOMED	FALSE						
37208788	1108991000000101	IgM (immunoglobulin M) mass concentration in serum	SNOMED	FALSE						
37208789	1109001000000101	IGF-1 (insulin-like growth factor 1) substance concentration in serum	SNOMED	FALSE						
37208790	1109011000000104	Iron mass concentration in plasma	SNOMED	FALSE						
37208791	1109021000000105	Iron mass concentration in serum	SNOMED	FALSE						
37208792	1109031000000107	Iron substance concentration in plasma	SNOMED	FALSE						
37208793	1109041000000103	Iron substance concentration in serum	SNOMED	FALSE						
37208794	1109051000000100	Islet cell cytoplasmic autoantibody arbitrary concentration in serum	SNOMED	FALSE						
37208795	1109061000000102	Lactate dehydrogenase enzyme activity in plasma	SNOMED	FALSE						
37208796	1109081000000106	Lactate dehydrogenase enzyme activity in serum	SNOMED	FALSE						
37208802	1109161000000101	Lactate dehydrogenase 1 enzyme activity in plasma	SNOMED	FALSE						
37208803	1109171000000108	Lactate dehydrogenase 2 enzyme activity in plasma	SNOMED	FALSE						
37208804	1109181000000105	Lactate dehydrogenase 3 enzyme activity in plasma	SNOMED	FALSE						
37208805	1109191000000107	Lactate dehydrogenase 4 enzyme activity in plasma	SNOMED	FALSE						
37208806	1109201000000109	Lactate dehydrogenase 5 enzyme activity in plasma	SNOMED	FALSE						
37208807	1109211000000106	Lactate dehydrogenase 1 enzyme activity in serum	SNOMED	FALSE						
37208808	1109221000000100	Lactate dehydrogenase 2 enzyme activity in serum	SNOMED	FALSE						
37208809	1109231000000103	Lactate dehydrogenase 3 enzyme activity in serum	SNOMED	FALSE						
37208810	1109241000000107	Lactate dehydrogenase 4 enzyme activity in serum	SNOMED	FALSE						
37208811	1109251000000105	Lactate dehydrogenase 5 enzyme activity in serum	SNOMED	FALSE						
37208812	1109261000000108	Lipase enzyme activity in serum	SNOMED	FALSE						
37208813	1109271000000101	Mycophenolate mass concentration in plasma	SNOMED	FALSE						
37208814	1109281000000104	Mycophenolate mass concentration in serum	SNOMED	FALSE						
37208815	1109291000000102	Mycophenolate substance concentration in plasma	SNOMED	FALSE						
37208816	1109301000000103	Mycophenolate substance concentration in serum	SNOMED	FALSE						
37208817	1109311000000101	Netilmicin substance concentration in serum	SNOMED	FALSE						
37208818	1109321000000107	N-terminal pro-B-type natriuretic peptide mass concentration in plasma	SNOMED	FALSE						
37208819	1109331000000109	N-terminal pro-B-type natriuretic peptide mass concentration in serum	SNOMED	FALSE						
37208825	1109391000000105	Free T4 (thyroxine) mass concentration in plasma	SNOMED	FALSE						
37208826	1109401000000108	Free T4 (thyroxine) mass concentration in serum	SNOMED	FALSE						
37208827	1109411000000105	TSH (thyroid stimulating hormone) arbitrary concentration in plasma	SNOMED	FALSE						
37208828	1109421000000104	Creatinine substance concentration in plasma by colorimetric method	SNOMED	FALSE						
37208829	1109431000000102	Creatinine substance concentration in plasma by enzymatic method	SNOMED	FALSE						
37208830	1109441000000106	Creatinine substance concentration in serum by colorimetric method	SNOMED	FALSE						
37208831	1109451000000109	Creatinine substance concentration in serum by enzymatic method	SNOMED	FALSE						
37208832	1109471000000100	Free T3 (triiodothyronine) mass concentration in plasma	SNOMED	FALSE						
37208833	1109481000000103	Free T3 (triiodothyronine) mass concentration in serum	SNOMED	FALSE						
37208835	1109521000000103	Free T3 (triiodothyronine) substance concentration in plasma	SNOMED	FALSE						
37208836	1109531000000101	Iron binding capacity saturation percentage in plasma	SNOMED	FALSE						
37208837	1109551000000108	Free T3 (triiodothyronine) substance concentration in serum	SNOMED	FALSE						
37208838	1109561000000106	PTH (parathyroid hormone) mass concentration in plasma	SNOMED	FALSE						
37208839	1109571000000104	GAD65 (glutamic acid decarboxylase 65) antibody arbitrary concentration in serum	SNOMED	FALSE						
37208840	1109581000000102	PTH (parathyroid hormone) mass concentration in serum	SNOMED	FALSE						
37208841	1109591000000100	Intact PTH (parathyroid hormone) mass concentration in serum by second-generation method	SNOMED	FALSE						
37208843	1109611000000108	PTH (parathyroid hormone) substance concentration in plasma	SNOMED	FALSE						
37208844	1109621000000102	Whole PTH (parathyroid hormone) substance concentration in plasma by third-generation method	SNOMED	FALSE						
37208845	1109631000000100	PTH (parathyroid hormone) substance concentration in serum	SNOMED	FALSE						
37208847	1109651000000107	Sodium valproate mass concentration in serum	SNOMED	FALSE						
37208850	1109681000000101	Sodium valproate mass concentration in plasma	SNOMED	FALSE						
37208851	1109691000000104	Streptolysin O antibody titre in serum	SNOMED	FALSE						
37208852	1109701000000104	Thiopurine methyltransferase enzyme activity in blood	SNOMED	FALSE						
37208853	1109711000000102	Total T4 (thyroxine) mass concentration in plasma	SNOMED	FALSE						
37208855	1109731000000105	Thyroid stimulating hormone arbitrary concentration in serum	SNOMED	FALSE						
37208856	1109741000000101	Tobramycin mass concentration in plasma	SNOMED	FALSE						
37208857	1109751000000103	Tobramycin mass concentration in serum	SNOMED	FALSE						
37208858	1109761000000100	Tobramycin substance concentration in plasma	SNOMED	FALSE						
37208859	1109771000000107	Tobramycin substance concentration in serum	SNOMED	FALSE						
37208860	1109781000000109	Transferrin mass concentration in plasma	SNOMED	FALSE						
37208861	1109791000000106	Transferrin mass concentration in serum	SNOMED	FALSE						
37208863	1109811000000107	Transferrin mass concentration in urine	SNOMED	FALSE						
37208864	1109821000000101	Triglyceride substance concentration in plasma	SNOMED	FALSE						
37208865	1109831000000104	Triglyceride substance concentration in serum	SNOMED	FALSE						
37208866	1109841000000108	Urate substance concentration in plasma	SNOMED	FALSE						
37208867	1109851000000106	Urate substance concentration in serum	SNOMED	FALSE						
37208878	1109961000000103	SNAQ - Simplified Nutritional Appetite Questionnaire	SNOMED	FALSE						
37208882	1110001000000105	GSRS - Gastrointestinal Symptom Rating Scale	SNOMED	FALSE						
37208885	1110031000000104	RMNST - Royal Marsden Nutrition Screening Tool	SNOMED	FALSE						
37208888	1110061000000109	SANSI - St Andrew's Nutrition Screening Instrument	SNOMED	FALSE						
37208898	1110171000000103	Intact PTH (parathyroid hormone) mass concentration in plasma by second-generation method	SNOMED	FALSE						
37208899	1110181000000101	King's Stool Chart	SNOMED	FALSE						
37208901	1110201000000102	King's Stool Chart group	SNOMED	FALSE						
37208902	1110211000000100	Whole PTH (parathyroid hormone) mass concentration in plasma by third-generation method	SNOMED	FALSE						
37208903	1110221000000106	Whole PTH (parathyroid hormone) mass concentration in serum by third-generation method	SNOMED	FALSE						
37208904	1110231000000108	FAACT - Functional Assessment of Anorexia/Cachexia Therapy	SNOMED	FALSE						
37208905	1110241000000104	Intact PTH (parathyroid hormone) substance concentration in plasma using second-generation method	SNOMED	FALSE						
37208906	1110251000000101	Total T4 (thyroxine) mass concentration in serum	SNOMED	FALSE						
37208907	1110261000000103	Total T3 (triiodothyronine) mass concentration in serum	SNOMED	FALSE						
37208908	1110271000000105	Urea substance concentration in plasma	SNOMED	FALSE						
37208909	1110281000000107	Urea substance concentration in serum	SNOMED	FALSE						
37208910	1110291000000109	Urea substance concentration in urine	SNOMED	FALSE						
37208911	1110301000000108	A/CS-12 - Functional Assessment of Anorexia/Cachexia subscale 12 item	SNOMED	FALSE						
37208916	1110351000000109	Intact PTH (parathyroid hormone) substance concentration in serum using second-generation method	SNOMED	FALSE						
37208917	1110361000000107	Whole PTH (parathyroid hormone) substance concentration in serum by third-generation method	SNOMED	FALSE						
37208918	1110371000000100	Iron binding capacity saturation percentage in serum	SNOMED	FALSE						
37208919	1110381000000103	Total 25-hydroxyvitamin D (D2 and D3) substance concentration in serum	SNOMED	FALSE						
37208920	1110391000000101	Total T3 (triiodothyronine) mass concentration in plasma	SNOMED	FALSE						
37208921	1110401000000103	Urea reduction ratio in plasma	SNOMED	FALSE						
37208922	1110411000000101	Urea reduction ratio in serum	SNOMED	FALSE						
37208923	1110421000000107	VLDL (very low density lipoprotein) cholesterol substance concentration in plasma	SNOMED	FALSE						
37208924	1110431000000109	VLDL (very low density lipoprotein) cholesterol substance concentration in serum	SNOMED	FALSE						
37208925	1110441000000100	White blood cell count in blood	SNOMED	FALSE						
37208926	1110451000000102	Reticulocyte production index	SNOMED	FALSE						
37208927	1110461000000104	Vitamin B12 substance concentration in plasma	SNOMED	FALSE						
37208928	1110471000000106	Vitamin B12 substance concentration in serum	SNOMED	FALSE						
37208929	1110481000000108	Vitamin B12 mass concentration in plasma	SNOMED	FALSE						
37208930	1110491000000105	Sagittal abdominal diameter	SNOMED	FALSE						
37208931	1110501000000104	Kt/V (clearance multiplied by time divided by volume) by combined peritoneal dialysate and urine method	SNOMED	FALSE						
37208932	1110511000000102	Kt/V (clearance multiplied by time divided by volume) for haemodialysis	SNOMED	FALSE						
37208933	1110521000000108	Glucose substance concentration in plasma	SNOMED	FALSE						
37208942	1110611000000103	Schistocytes per thousand erythrocytes count in blood by light microscopy	SNOMED	FALSE						
37208943	1110621000000109	Pyridoxal phosphate substance concentration in blood	SNOMED	FALSE						
37208983	1111041000000100	Epstein-Barr virus antibody presence in serum	SNOMED	FALSE						
37208984	1111051000000102	Extractable nuclear antibody presence in serum	SNOMED	FALSE						
37208985	1111061000000104	Schistocyte count in blood by automated count	SNOMED	FALSE						
37208986	1111071000000106	Schistocyte count in blood by light microscopy	SNOMED	FALSE						
37208987	1111081000000108	Myeloperoxidase antibody presence in serum	SNOMED	FALSE						
37208988	1111091000000105	Haemoglobin presence in urine	SNOMED	FALSE						
37208989	1111101000000102	Nitrite presence in urine	SNOMED	FALSE						
37208990	1111131000000108	Hepatitis C virus antibody presence in serum	SNOMED	FALSE						
37208991	1111141000000104	Epstein-Barr virus deoxyribonucleic acid presence	SNOMED	FALSE						
37208992	1111151000000101	Hepatitis B virus DNA (deoxyribonucleic acid) presence	SNOMED	FALSE						
